ISO,Year,PPP_a_t_na,PPP_n_t_na,PPP_t_na,rVA_a_t,rVA_n_t,rVA_t
LTU,1999,0.17368991274425213,0.25951926194033637,0.2541662752740821,4031989396.132478,34656587371.413445,38141833931.138214
LTU,2000,0.15310264854007796,0.27021287620738,0.26174031611778376,4204962924.8018765,35613676084.830376,39226149644.36658
LTU,2001,0.15184420741901455,0.2721040751946338,0.26306479720668,3928349366.3605123,37918859559.23191,41489296267.28046
LTU,2002,0.163261625353019,0.29628580635824675,0.2862317583984202,4169884496.982665,40577755659.58911,44381501365.89152
LTU,2003,0.18886514244450048,0.3599735523945008,0.3468140203652019,4398371710.3622055,44518884846.7156,48603341378.083015
LTU,2004,0.22234489628345466,0.41135186598391243,0.39670648458371877,4246050713.2792764,47509261315.682816,51642994998.37976
LTU,2005,0.26162400757863774,0.44121204917784274,0.4272010113946049,4320427272.215265,51057131813.17811,55377559085.39337
LTU,2006,0.30282304386206627,0.4751842861938199,0.46078625798991224,3850682239.338141,54903977211.34817,59150163583.29614
LTU,2007,0.3190238806950169,0.5654212646822677,0.5456495968795755,4323926538.364469,60621614542.29353,65346306475.074814
LTU,2008,0.35464165948263465,0.6655415722721183,0.6408861413458856,4430113828.053867,62157684858.634476,67000397510.72406
LTU,2009,0.211102477974444,0.621428286021025,0.5893724756308081,4492154330.262889,52743960303.25114,57221697914.67875
LTU,2010,0.26711436337719235,0.5959900117630028,0.5704265467509527,4210240412.8014092,53033151912.787834,57381348582.55919
LTU,2011,0.3392329589363736,0.6608199284394385,0.6356415633626371,4484729825.206125,56250640413.17082,60872218827.93162
LTU,2012,0.3402551420150134,0.6282102643764749,0.605790607356582,5022827761.973186,58395983697.14983,63378333807.30907
LTU,2013,0.3361468463487372,0.658078437142142,0.6328845145215974,4867582133.133202,60884303607.136765,65893332497.14913
LTU,2014,0.3268293885392136,0.6626807855302471,0.6364532778647753,5088962176.866568,63089046111.27088,68302140225.87152
LTU,2015,0.2665902272413447,0.552661663687096,0.5303430411938916,5355206586.351105,64766645338.11459,70184172910.01292
LTU,2016,0.26074452239677665,0.5580717112330138,0.5349305662655258,5142786264.931139,66600561585.30801,71988488132.71204
LTU,2017,0.3277338344253179,0.588654256905061,0.5678916347904154,5172026864.746532,69707823462.37874,75241212582.07875
LTU,2018,0.34017213625258325,0.6407182350468356,0.6166594344505609,4604905602.859616,73473842383.61919,78880640549.42776
LTU,2019,0.3381920491068888,0.6203151821902446,0.5976666162310001,5091898244.133913,76807765756.66554,82599665715.50735
LTU,2020,0.3376007927681671,0.6450048752303996,0.6208816834325144,6007196487.86647,76374970460.40318,82608754546.59886
LTU,2021,0.413707925550282,0.7035920828384883,0.6798307364150465,5502596019.620819,81688425208.42651,87892167299.90877
LTU,2022,0.5157608181138109,0.7354865698826292,0.7154666044992906,5409808289.115498,83707117674.16618,89949171068.58618
LTU,2023,0.41164943452543307,0.8287175672254933,0.7959444295161293,5263233635.954052,84079436692.02538,90263479100.91756
LUX,1970,0.13242581144839538,0.17946679090450593,0.1813774168129516,299369383.59112483,5745178949.177939,5903232505.677028
LUX,1971,0.13990344292824233,0.17685654403632659,0.1789455566031815,287983409.464642,6074804933.580321,6229039144.067472
LUX,1972,0.17784840815702732,0.20347511439124463,0.2063740226046746,299683914.9002315,6818200357.9413395,6980686749.269089
LUX,1973,0.2289912200409505,0.23662833479689882,0.24041872167913625,309560147.55239373,7850818849.694593,8021890864.361843
LUX,1974,0.21353839775171712,0.2756564648414815,0.2778506600372641,314089375.97962433,8378340165.991665,8553565333.173721
LUX,1975,0.2376873796222622,0.2804805813147328,0.28325390782323384,307232628.27823776,8642694480.339363,8815882928.187109
LUX,1976,0.2450953365115288,0.3044647548336921,0.30643333016761676,266847010.8049438,8925234608.76227,9081330426.35453
LUX,1977,0.2700552709543932,0.3304567803677346,0.332826098019582,286914007.41837496,9295370134.300455,9462000563.237143
LUX,1978,0.31295435905175417,0.3816345041255167,0.3846314650400434,321009028.74155176,9867534396.774601,10051836947.067455
LUX,1979,0.3575973754277274,0.3962857771284047,0.3998787924210283,313019973.9333574,10681022074.275316,10864972928.572819
LUX,1980,0.3576914126867368,0.3804223056516506,0.38367952185259147,301382375.560443,11609334813.044626,11791746878.979156
LUX,1981,0.30116890234954474,0.32461152377524793,0.32741550297645344,316983048.8071842,11824203887.11556,12014514408.565939
LUX,1982,0.29524368339199436,0.33438718311747934,0.33742799982086397,363470541.2425701,11838611099.244713,12049954956.492302
LUX,1983,0.275986335197617,0.34544020150591986,0.3472200822654664,317297578.1141565,11948939649.121674,12139890896.928995
LUX,1984,0.240065654009311,0.31715141269393937,0.318517916677048,333967653.40716463,12187057950.97512,12386483153.059334
LUX,1985,0.26213738122471086,0.33495974891577607,0.33650029300051026,329627144.1658249,12597736038.114796,12796845013.682753
LUX,1986,0.34304464869003065,0.44202350447664435,0.44379897383276107,339964914.8450098,13674238574.900938,13882316913.668741
LUX,1987,0.4079200834865963,0.5133922073539449,0.515315084198546,328371841.93889457,14458776597.918032,14664761296.817446
LUX,1988,0.42679078193770714,0.5204167949796142,0.5223367544646192,331620857.5830585,15809161589.995562,16022012350.390537
LUX,1989,0.43275796306632075,0.489023877149637,0.4912450729618702,341294053.7862748,17213121113.423843,17435950843.461853
LUX,1990,0.5032690417543831,0.583028510562963,0.5850349902957787,332580794.93344074,18312235891.092598,18535529352.100803
LUX,1991,0.44467955370356177,0.5835044759622755,0.5838905899673529,298023110.38371164,19848318046.716,20062161311.68571
LUX,1992,0.3810527011390825,0.6350611786919553,0.6344061610440171,409966376.57197773,20651940710.278076,20919507753.635624
LUX,1993,0.3619834479083673,0.5852863628096701,0.5848432474373552,421928653.0711102,21834085530.79539,22111777387.99093
LUX,1994,0.39873006589240434,0.6780700497718998,0.676987151116166,397413372.3218835,22818810216.113693,23089378304.058792
LUX,1995,0.4484289305198252,0.801452565115758,0.799894218833599,434631342.89494026,23185951003.70302,23474780455.610554
LUX,1996,0.39768264352113464,0.7951583790768949,0.7927172135159577,428152435.9943486,23497211497.81537,23784362290.28165
LUX,1997,0.3747763710190925,0.7068273226864082,0.7048624770890844,371411947.2543097,24678803036.12681,24945076905.623962
LUX,1998,0.36799639503251336,0.6834011208492089,0.6816582093201092,425611727.4477322,26162480817.416054,26459143379.48297
LUX,1999,0.3205249132567044,0.6926004744557981,0.6900009281300591,487525731.46315086,28048287009.01769,28380427090.113358
LUX,2000,0.3003917086216372,0.6290868890568269,0.6268279968145726,421835701.97971123,29899348738.74121,30209250905.16782
LUX,2001,0.34017807072733486,0.6151849689168193,0.6134521366532559,352261531.77094793,30996082953.004295,31278978146.427418
LUX,2002,0.3420401854888628,0.6593110717875164,0.6573621769915661,477547093.6409789,31912293350.97931,32255382757.125786
LUX,2003,0.4882077422342804,0.8130095405205533,0.8108294250699709,282106742.5877806,32491442698.05186,32748663003.158062
LUX,2004,0.5846339891556179,0.9156022260266109,0.9135854804732018,321138352.6084954,33831408840.614475,34111599085.503937
LUX,2005,0.530486042269871,0.9591563422573882,0.9560553030591702,253167892.04972407,34743344339.889984,34996512231.939705
LUX,2006,0.5053344112767031,1.0294157547632723,1.0256165264420405,264726213.909154,37295777388.89183,37564367482.82212
LUX,2007,0.6597353837559197,1.1472646728709708,1.1437101588620928,284018780.9345251,40043691450.78919,40331975242.89155
LUX,2008,0.7549226989895121,1.3222300081745597,1.3179232221843789,239905753.82057732,39905015032.67349,40172839935.457275
LUX,2009,0.5239823877703401,1.2697153903138245,1.264366078849994,242548571.2213131,38475777200.03015,38739079182.83685
LUX,2010,0.5412002304488508,1.2694032585269885,1.2641436101679042,278797214.43367743,39813297715.426865,40098304149.66485
LUX,2011,0.7238913729718223,1.3809508082311135,1.375999462531919,214022160.3685229,40006049667.54452,40262599606.03734
LUX,2012,0.6812611241025659,1.3195567228361478,1.3148482874925222,252659349.91352183,40453971951.65466,40729746660.80823
LUX,2013,0.8165796451927795,1.397836323862028,1.3932075557674144,209130946.04276726,41701743888.67119,41962867777.796
LUX,2014,0.8345938809682778,1.4397687075139292,1.4350796213279657,238708477.45266825,42541945490.02598,42819775010.85047
LUX,2015,0.5541650419046236,1.2330808549825183,1.228169517414448,242526547.74297366,44464132860.141075,44751371792.257965
LUX,2016,0.5518302655728387,1.2144076211921324,1.2096017671790407,241499452.79859677,46727576998.40467,47023403798.86305
LUX,2017,0.6855550739507934,1.2654360659682187,1.260949052637361,224843696.77077803,47202651322.74981,47492862622.03956
LUX,2018,0.6596899817432831,1.3512853950126031,1.3461793863333595,252551234.65621907,47622115972.43152,47926506650.98357
LUX,2019,0.6437273649265479,1.2922912119383119,1.2874422337841482,233829275.9332796,49062580475.47556,49364283864.06955
LUX,2020,0.6832244881468521,1.3815145113715435,1.376285952792663,214760947.96009225,48581828480.999115,48873005524.55814
LUX,2021,0.7083536610769494,1.4895186303352235,1.4837567411045631,230345562.08685523,52194305938.03979,52506960916.21222
LUX,2022,0.8445315188442652,1.406668133228597,1.4020001148501602,233306718.85631594,52688007699.31976,53003973055.67303
LUX,2023,0.8293823975819409,1.468528971336664,1.4634456205406128,236786428.43395135,52066634842.17072,52381685472.63538
MWI,1970,0.38536658574524213,0.1093348982955491,0.21516341219454038,1219634555.4652596,1916725217.0611558,3158396468.2156243
MWI,1971,0.40977187056940084,0.11417571294685856,0.2276964522543988,1425198335.6104527,2233827798.557376,3684972080.631451
MWI,1972,0.4260493528376144,0.13521628609510178,0.2503314776405993,1562022610.2481964,2312863780.81984,3907760950.0821605
MWI,1973,0.33243636029932694,0.1525838370092574,0.2176441901267127,1463823337.2098608,2518145914.0005636,4001285159.7078524
MWI,1974,0.3995026414610504,0.17046186791580903,0.2487527693229309,1493937770.8084977,2842315106.355668,4347040761.774768
MWI,1975,0.4192626515409097,0.18523406332619916,0.262096325271429,1507685664.3968601,3068062172.905342,4580094402.036119
MWI,1976,0.42633259692608516,0.19175596450314755,0.27267832199308145,1686408281.1518166,3155209964.0925756,4855542392.142255
MWI,1977,0.49513912841231184,0.21535958435827943,0.31759028490200064,1875605483.504522,3175356554.672048,5077388096.581333
MWI,1978,0.5099610281292091,0.2521756791285221,0.3415479130369998,1930597057.894749,3572093070.3365226,5519940788.703915
MWI,1979,0.5507663251870826,0.2400769209999336,0.34631629673676634,1990825925.0797637,3783939418.85775,5789263810.755436
MWI,1980,0.6228408020181033,0.30385551282310624,0.40666341572306197,1860548266.7052038,3906637981.755508,5768600693.5675535
MWI,1981,0.5781815816858628,0.2993140682635474,0.3867842331517894,1708666775.554185,3757694652.036583,5462090621.538234
MWI,1982,0.5158667971381808,0.2575253854880638,0.3426705876578872,1817340601.1195958,3672187154.4414725,5495619278.5962715
MWI,1983,0.5051562991530569,0.2325353050194586,0.3227403456405074,1897863977.8946311,3812550210.776822,5717507880.435693
MWI,1984,0.4883143733564845,0.23888332413020003,0.32347517257070735,2006537803.4682148,3859923628.8812904,5879562942.521708
MWI,1985,0.4323557829305069,0.21001909330188762,0.28257076418410315,2017012389.065964,4146948350.550166,6168385141.471437
MWI,1986,0.433057846908475,0.2153865523121181,0.28630454531768246,2030105621.0692801,4184388920.098341,6218602887.755492
MWI,1987,0.43700342760172434,0.25863014876739593,0.3169015069101397,2045162837.8685985,4187814996.2491994,6238021412.132507
MWI,1988,0.49433492994575223,0.2667204583355411,0.34075949669775635,2086406518.6541176,4309690821.37427,6400016294.580421
MWI,1989,0.5862383266925577,0.29105354384980126,0.38547950172439877,2138124785.0373857,4546910841.023099,6684778823.677604
MWI,1990,0.6597154010136359,0.3346651252078997,0.4334476402832828,2132887492.2344248,4945565987.484659,7064768389.742663
MWI,1991,0.7059700653947366,0.4009499977892911,0.4975898883109775,2405881379.365038,5203969051.19774,7606689169.55579
MWI,1992,0.6783365493487665,0.3539058598681449,0.43992801396631953,1801628722.7270582,5228421392.06397,6984050758.197288
MWI,1993,0.6540930725352394,0.3623270963820153,0.4649188187024136,2756125335.267815,4948067610.645301,7733783435.438907
MWI,1994,0.2634648655102289,0.2958001942625103,0.287473919311666,1948272921.083289,4831281961.043337,6756771572.165316
MWI,1995,0.32017561085332263,0.3002956266578156,0.306829607455683,2279531690.6029143,5179264223.680192,7447654305.997186
MWI,1996,0.37869403297096565,0.3299057666575821,0.34569092105556454,2733866840.8777056,5492450477.28862,8236519884.358253
MWI,1997,0.3741765272641084,0.32023732363131346,0.33729115433059814,2737528867.7700844,6122415473.086449,8849757700.321692
MWI,1998,0.35965228464572574,0.32739782819893776,0.33765366807309827,3186338282.282387,5873294893.453482,9088833101.91436
MWI,1999,0.3650268273885325,0.31605038771130545,0.33234722751991547,3326074027.14221,5881305550.292888,9246038163.57006
MWI,2000,0.35328519614901904,0.3041036260762068,0.3208009209245494,3502677941.5685997,5757932818.214413,9315598296.112646
MWI,2001,0.36588107840949674,0.3076266008573223,0.32748080264830237,3292838852.384338,5637354506.376671,8974534113.743935
MWI,2002,0.4013047197773172,0.33586512364186866,0.3581602919994406,3381309003.8035307,5837520583.539621,9262765607.778667
MWI,2003,0.3309950674569053,0.2934190221575948,0.30570704370096136,3511973509.168577,6220267105.428465,9772724121.889755
MWI,2004,0.3341514139025565,0.28958754726607144,0.30430300570658225,3611467354.3977137,6607528010.702,10253709934.940958
MWI,2005,0.36134230626961483,0.28848842830948823,0.3118171742822555,3330136085.52587,7069622574.82945,10399758660.355318
MWI,2006,0.36910631048814796,0.3314724630795427,0.3435233890362572,3343456629.8693786,7096777349.55083,10440270803.60578
MWI,2007,0.3280206941493076,0.3553478064429932,0.34643552675023565,3717923772.420601,7800169848.224952,11521131275.172876
MWI,2008,0.41426108196777756,0.38691979000799537,0.39582769776060256,3850296635.7950683,8626266425.563696,12461738458.62801
MWI,2009,0.47049808316229513,0.4096675495330387,0.42877595485856135,4004010559.1519656,9415785341.765352,13389792351.64094
MWI,2010,0.4822046221341272,0.4360663953318174,0.45084044721267896,4274336831.399414,10079587117.592363,14320973722.250551
MWI,2011,0.5166344111005644,0.4813027961804539,0.4930825077453684,4545446075.547522,11160607337.898602,15656538721.14077
MWI,2012,0.3803518097266564,0.3439590476995329,0.3556124767873225,4682299588.567351,12131939527.839008,16742414503.354256
MWI,2013,0.33098831584634253,0.2993187438753573,0.3094597469387995,5072936621.498055,13573235499.299881,18554292134.980827
MWI,2014,0.35135947751252833,0.3177407552555046,0.32850590123568724,5496735900.464496,15239975195.761467,20619694980.542126
MWI,2015,0.3668239109317588,0.3317255231889265,0.34296447703232197,5547295832.956596,16972720793.910646,22349735763.21078
MWI,2016,0.294949965120166,0.26672860895450784,0.27576544909851053,5653498707.048742,18758909229.16633,24190981982.907063
MWI,2017,0.33510549660055416,0.3030419851884805,0.3133091327127037,6118722665.969106,20915603171.00843,26774589783.789536
MWI,2018,0.3482458558449133,0.3229896852687379,0.3319665165749652,6136847126.815016,21991957862.737423,27835057655.007015
MWI,2019,0.39024177343061767,0.3352791100293386,0.35091843216265856,6498824400.101398,23407673038.74448,29591539205.85287
MWI,2020,0.4381866208214103,0.3461482419575259,0.37027967317049587,6718815573.943665,23603493633.800602,30016238327.364857
MWI,2021,0.4533736182083353,0.34428163396284056,0.37219713743613325,6971036817.036422,24517617571.28541,31170174232.49863
